ID	RPM	RPM
EfM3.036840	51.677932151	33.0300077621
EfM3.052220	51.677932151	33.0300077621
EfM3.064030	568.457253661	363.330085383
EfM3.065920	155.033796453	99.0900232862
EfM3.068060	51.677932151	33.0300077621
EfM3.068170	103.355864302	66.0600155241
EfM3.019220	95.1239813045	148.635034929
EfM3.073400	128.966166961	82.5750194051
EfM3.002590	77.2882348099	49.5450116431
EfM3.016000	102.898537469	66.0600155241
EfM3.051790	102.898537469	66.0600155241
EfM3.051940	102.898537469	66.0600155241
EfM3.080640	53.0499126506	82.5750194051
EfM3.032440	128.508840128	82.5750194051
EfM3.072010	117.075669298	181.665042691
EfM3.001980	51.2206053178	33.0300077621
EfM3.004030	25.6103026589	16.515003881
EfM3.006220	25.6103026589	16.515003881
EfM3.009450	25.6103026589	16.515003881
EfM3.010070	25.6103026589	16.515003881
EfM3.014130	25.6103026589	16.515003881
EfM3.016180	25.6103026589	16.515003881
EfM3.019330	25.6103026589	16.515003881
EfM3.028180	51.2206053178	33.0300077621
EfM3.036740	51.2206053178	33.0300077621
EfM3.037440	25.6103026589	16.515003881
EfM3.043050	25.6103026589	16.515003881
EfM3.059420	25.6103026589	16.515003881
EfM3.061980	25.6103026589	16.515003881
EfM3.062190	25.6103026589	16.515003881
EfM3.064590	25.6103026589	16.515003881
EfM3.074910	153.661815953	99.0900232862
EfM3.077260	25.6103026589	16.515003881
EfM3.014520	281.713329248	181.665042691
EfM3.024730	64.0257566472	99.0900232862
EfM3.033650	32.0128783236	49.5450116431
EfM3.053450	32.0128783236	49.5450116431
EfM3.067300	204.425094438	132.120031048
EfM3.002780	153.20448912	99.0900232862
EfM3.044740	101.983883802	66.0600155241
EfM3.040250	152.747162287	99.0900232862
EfM3.068620	279.426695082	181.665042691
EfM3.003130	50.7632784846	33.0300077621
EfM3.018140	50.7632784846	33.0300077621
EfM3.032090	50.7632784846	33.0300077621
EfM3.046730	50.7632784846	33.0300077621
EfM3.070010	50.7632784846	33.0300077621
EfM3.049840	21.4943611601	33.0300077621
EfM3.050160	21.4943611601	33.0300077621
EfM3.059930	21.4943611601	33.0300077621
EfM3.060320	21.4943611601	33.0300077621
EfM3.063840	42.9887223203	66.0600155241
EfM3.065530	21.4943611601	33.0300077621
EfM3.079550	21.4943611601	33.0300077621
EfM3.081500	21.4943611601	33.0300077621
EfM3.041610	228.206089764	148.635034929
EfM3.081920	126.679532795	82.5750194051
EfM3.082340	96.9532886373	148.635034929
EfM3.014860	75.9162543103	49.5450116431
EfM3.016400	75.9162543103	49.5450116431
EfM3.033800	75.9162543103	49.5450116431
EfM3.055860	75.9162543103	49.5450116431
EfM3.057320	75.9162543103	49.5450116431
EfM3.071510	75.9162543103	49.5450116431
EfM3.028940	75.4589274771	115.605027167
EfM3.008330	53.964566317	82.5750194051
EfM3.047240	53.964566317	82.5750194051
EfM3.041300	101.069230136	66.0600155241
EfM3.050370	101.069230136	66.0600155241
EfM3.013210	140.399337791	214.695050453
EfM3.076820	176.528157613	115.605027167
EfM3.003070	32.4702051568	49.5450116431
EfM3.041420	32.4702051568	49.5450116431
EfM3.081280	32.4702051568	49.5450116431
EfM3.001550	50.3059516514	33.0300077621
EfM3.011980	25.1529758257	16.515003881
EfM3.012300	25.1529758257	16.515003881
EfM3.012990	25.1529758257	16.515003881
EfM3.013090	50.3059516514	33.0300077621
EfM3.013150	25.1529758257	16.515003881
EfM3.015380	25.1529758257	16.515003881
EfM3.016310	75.4589274771	49.5450116431
EfM3.017480	25.1529758257	16.515003881
EfM3.018040	25.1529758257	16.515003881
EfM3.018560	25.1529758257	16.515003881
EfM3.020610	50.3059516514	33.0300077621
EfM3.028140	25.1529758257	16.515003881
EfM3.031880	25.1529758257	16.515003881
EfM3.036220	25.1529758257	16.515003881
EfM3.037300	25.1529758257	16.515003881
EfM3.043950	25.1529758257	16.515003881
EfM3.054420	176.07083078	115.605027167
EfM3.055150	50.3059516514	33.0300077621
EfM3.062160	25.1529758257	16.515003881
EfM3.067750	75.4589274771	49.5450116431
EfM3.073670	50.3059516514	33.0300077621
EfM3.079860	25.1529758257	16.515003881
EfM3.063830	653.520044635	429.390100907
EfM3.054350	276.22540725	181.665042691
EfM3.009230	86.892098307	132.120031048
EfM3.016920	43.4460491535	66.0600155241
EfM3.043550	43.4460491535	66.0600155241
EfM3.028020	175.613503947	115.605027167
EfM3.031820	97.8679423036	148.635034929
EfM3.025470	150.460528121	99.0900232862
EfM3.034080	100.15457647	66.0600155241
EfM3.017920	275.310753583	181.665042691
EfM3.008970	65.3977371468	99.0900232862
EfM3.008310	75.0016006439	49.5450116431
EfM3.060590	150.003201288	99.0900232862
EfM3.065460	75.0016006439	49.5450116431
EfM3.058140	87.3494251402	132.120031048
EfM3.047570	124.850225462	82.5750194051
EfM3.043840	174.69885028	115.605027167
EfM3.081950	224.547475099	148.635034929
EfM3.027470	324.244724735	214.695050453
EfM3.012810	49.8486248182	33.0300077621
EfM3.015860	49.8486248182	33.0300077621
EfM3.032450	99.6972496364	66.0600155241
EfM3.046550	49.8486248182	33.0300077621
EfM3.062530	99.6972496364	66.0600155241
EfM3.072550	99.6972496364	66.0600155241
EfM3.060230	164.180333117	247.725058215
EfM3.016660	175.156177114	264.240062096
EfM3.035630	573.030521993	379.845089264
EfM3.019370	124.392898629	82.5750194051
EfM3.045650	124.392898629	82.5750194051
EfM3.082480	124.392898629	82.5750194051
EfM3.002850	21.9516879933	33.0300077621
EfM3.008270	76.8309079767	115.605027167
EfM3.011810	10.9758439967	16.515003881
EfM3.012490	10.9758439967	16.515003881
EfM3.017910	10.9758439967	16.515003881
EfM3.021970	54.8792199834	82.5750194051
EfM3.031210	10.9758439967	16.515003881
EfM3.035440	54.8792199834	82.5750194051
EfM3.036620	43.9033759867	66.0600155241
EfM3.054710	10.9758439967	16.515003881
EfM3.056380	10.9758439967	16.515003881
EfM3.068900	87.8067519734	132.120031048
EfM3.072690	21.9516879933	33.0300077621
EfM3.073690	54.8792199834	82.5750194051
EfM3.074455	10.9758439967	16.515003881
EfM3.074640	10.9758439967	16.515003881
EfM3.077720	43.9033759867	66.0600155241
EfM3.080050	10.9758439967	16.515003881
EfM3.081480	10.9758439967	16.515003881
EfM3.010970	32.92753199	49.5450116431
EfM3.021930	32.92753199	49.5450116431
EfM3.023990	32.92753199	49.5450116431
EfM3.025770	32.92753199	49.5450116431
EfM3.026080	32.92753199	49.5450116431
EfM3.046320	65.85506398	99.0900232862
EfM3.057440	32.92753199	49.5450116431
EfM3.073000	32.92753199	49.5450116431
EfM3.008290	74.5442738107	49.5450116431
EfM3.043480	74.5442738107	49.5450116431
EfM3.060670	74.5442738107	49.5450116431
EfM3.077170	74.5442738107	49.5450116431
EfM3.069080	173.784196614	115.605027167
EfM3.062260	273.024119417	181.665042691
EfM3.015000	99.2399228032	66.0600155241
EfM3.018580	99.2399228032	66.0600155241
EfM3.018900	99.2399228032	66.0600155241
EfM3.021270	99.2399228032	66.0600155241
EfM3.066860	99.2399228032	66.0600155241
EfM3.075640	247.871143591	165.15003881
EfM3.080320	123.935571796	82.5750194051
EfM3.017270	222.718167766	148.635034929
EfM3.033160	74.0869469775	49.5450116431
EfM3.051520	74.0869469775	49.5450116431
EfM3.004140	49.391297985	33.0300077621
EfM3.005940	49.391297985	33.0300077621
EfM3.007950	24.6956489925	16.515003881
EfM3.022950	49.391297985	33.0300077621
EfM3.023560	49.391297985	33.0300077621
EfM3.025890	24.6956489925	16.515003881
EfM3.030200	49.391297985	33.0300077621
EfM3.031620	98.78259597	66.0600155241
EfM3.031670	24.6956489925	16.515003881
EfM3.035370	98.78259597	66.0600155241
EfM3.036170	24.6956489925	16.515003881
EfM3.046300	24.6956489925	16.515003881
EfM3.051020	49.391297985	33.0300077621
EfM3.053840	49.391297985	33.0300077621
EfM3.060060	24.6956489925	16.515003881
EfM3.063770	49.391297985	33.0300077621
EfM3.067290	98.78259597	66.0600155241
EfM3.070200	24.6956489925	16.515003881
EfM3.071140	49.391297985	33.0300077621
EfM3.074050	24.6956489925	16.515003881
EfM3.009090	132.624781626	198.180046572
EfM3.024870	66.3123908132	99.0900232862
EfM3.051870	66.3123908132	99.0900232862
EfM3.038320	739.954816109	495.450116431
EfM3.020150	271.194812084	181.665042691
EfM3.015670	55.3365468165	82.5750194051
EfM3.005850	123.020918129	82.5750194051
EfM3.035970	44.3607028199	66.0600155241
EfM3.004530	98.3252691368	66.0600155241
EfM3.072310	98.3252691368	66.0600155241
EfM3.008410	171.954889281	115.605027167
EfM3.013300	515.864667844	346.815081502
EfM3.073520	245.584509426	165.15003881
EfM3.081170	73.6296201443	49.5450116431
EfM3.030930	932.032086051	627.570147479
EfM3.000050	33.3848588232	49.5450116431
EfM3.004470	66.7697176464	99.0900232862
EfM3.026010	33.3848588232	49.5450116431
EfM3.073260	33.3848588232	49.5450116431
EfM3.031290	171.497562448	115.605027167
EfM3.077810	220.4315336	148.635034929
EfM3.002820	48.9339711518	33.0300077621
EfM3.065870	48.9339711518	33.0300077621
EfM3.014700	55.7938736497	82.5750194051
EfM3.029140	55.7938736497	82.5750194051
EfM3.005350	219.974206767	148.635034929
EfM3.013360	122.106264463	82.5750194051
EfM3.051270	122.106264463	82.5750194051
EfM3.058770	122.106264463	82.5750194051
EfM3.007050	73.1722933111	49.5450116431
EfM3.040400	73.1722933111	49.5450116431
EfM3.004720	439.033759867	297.270069858
EfM3.063810	365.404139722	247.725058215
EfM3.006570	22.4090148265	33.0300077621
EfM3.006990	22.4090148265	33.0300077621
EfM3.010420	22.4090148265	33.0300077621
EfM3.017570	22.4090148265	33.0300077621
EfM3.019990	44.8180296531	66.0600155241
EfM3.037550	22.4090148265	33.0300077621
EfM3.040750	22.4090148265	33.0300077621
EfM3.071230	22.4090148265	33.0300077621
EfM3.074300	22.4090148265	33.0300077621
EfM3.076750	22.4090148265	33.0300077621
EfM3.047900	413.423457208	280.755065977
EfM3.019360	364.489486056	247.725058215
EfM3.051910	388.727808215	264.240062096
EfM3.051200	56.2512004829	82.5750194051
EfM3.012580	24.2383221593	16.515003881
EfM3.013860	96.9532886373	66.0600155241
EfM3.016610	24.2383221593	16.515003881
EfM3.018660	24.2383221593	16.515003881
EfM3.019310	72.7149664779	49.5450116431
EfM3.024290	48.4766443186	33.0300077621
EfM3.024410	96.9532886373	66.0600155241
EfM3.025850	24.2383221593	16.515003881
EfM3.028280	48.4766443186	33.0300077621
EfM3.029940	24.2383221593	16.515003881
EfM3.030910	24.2383221593	16.515003881
EfM3.032070	48.4766443186	33.0300077621
EfM3.033110	24.2383221593	16.515003881
EfM3.035070	24.2383221593	16.515003881
EfM3.037210	24.2383221593	16.515003881
EfM3.038010	24.2383221593	16.515003881
EfM3.040480	24.2383221593	16.515003881
EfM3.041270	72.7149664779	49.5450116431
EfM3.050310	24.2383221593	16.515003881
EfM3.050900	72.7149664779	49.5450116431
EfM3.051150	96.9532886373	66.0600155241
EfM3.053970	339.33651023	231.210054334
EfM3.055090	24.2383221593	16.515003881
EfM3.055640	96.9532886373	66.0600155241
EfM3.058340	121.191610797	82.5750194051
EfM3.059950	48.4766443186	33.0300077621
EfM3.073570	24.2383221593	16.515003881
EfM3.077920	24.2383221593	16.515003881
EfM3.077940	48.4766443186	33.0300077621
EfM3.080490	48.4766443186	33.0300077621
EfM3.014000	33.8421856564	49.5450116431
EfM3.020340	33.8421856564	49.5450116431
EfM3.028600	33.8421856564	49.5450116431
EfM3.029680	868.92098307	594.540139717
EfM3.015360	96.4959618041	66.0600155241
EfM3.015450	96.4959618041	66.0600155241
EfM3.070000	96.4959618041	66.0600155241
EfM3.063330	168.753601449	115.605027167
EfM3.042350	45.2753564863	66.0600155241
EfM3.037830	72.2576396447	49.5450116431
EfM3.052280	72.2576396447	49.5450116431
EfM3.064920	72.2576396447	49.5450116431
EfM3.077090	72.2576396447	49.5450116431
EfM3.004010	48.0193174854	33.0300077621
EfM3.006090	48.0193174854	33.0300077621
EfM3.010710	480.193174854	330.300077621
EfM3.013060	48.0193174854	33.0300077621
EfM3.028000	48.0193174854	33.0300077621
EfM3.032570	96.0386349709	66.0600155241
EfM3.034260	48.0193174854	33.0300077621
EfM3.040540	96.0386349709	66.0600155241
EfM3.042900	48.0193174854	33.0300077621
EfM3.064780	48.0193174854	33.0300077621
EfM3.067450	96.0386349709	66.0600155241
EfM3.071220	48.0193174854	33.0300077621
EfM3.075450	96.0386349709	66.0600155241
EfM3.041090	91.0080398057	132.120031048
EfM3.001520	383.239886217	264.240062096
EfM3.020780	71.8003128116	49.5450116431
EfM3.030850	71.8003128116	49.5450116431
EfM3.055490	71.8003128116	49.5450116431
EfM3.067540	71.8003128116	49.5450116431
EfM3.071270	669.98381063	462.420108669
EfM3.055120	167.381620949	115.605027167
EfM3.042830	95.5813081377	66.0600155241
EfM3.067690	191.162616275	132.120031048
EfM3.077580	95.5813081377	66.0600155241
EfM3.043990	365.404139722	528.480124193
EfM3.063680	119.362303464	82.5750194051
EfM3.079000	143.14329879	99.0900232862
EfM3.003160	22.8663416597	33.0300077621
EfM3.004350	57.1658541493	82.5750194051
EfM3.005700	11.4331708299	16.515003881
EfM3.010240	22.8663416597	33.0300077621
EfM3.017430	34.2995124896	49.5450116431
EfM3.029480	45.7326833195	66.0600155241
EfM3.029840	11.4331708299	16.515003881
EfM3.032690	11.4331708299	16.515003881
EfM3.034340	11.4331708299	16.515003881
EfM3.035890	22.8663416597	33.0300077621
EfM3.046270	57.1658541493	82.5750194051
EfM3.061750	11.4331708299	16.515003881
EfM3.068660	22.8663416597	33.0300077621
EfM3.069520	22.8663416597	33.0300077621
EfM3.073310	34.2995124896	49.5450116431
EfM3.076760	34.2995124896	49.5450116431
EfM3.080090	22.8663416597	33.0300077621
EfM3.081810	34.2995124896	49.5450116431
EfM3.082390	57.1658541493	82.5750194051
EfM3.060035	166.924294116	115.605027167
EfM3.034610	238.267280094	165.15003881
EfM3.039740	380.953252051	264.240062096
EfM3.066400	171.954889281	247.725058215
EfM3.009850	47.5619906522	33.0300077621
EfM3.020370	47.5619906522	33.0300077621
EfM3.024180	47.5619906522	33.0300077621
EfM3.024920	71.3429859784	49.5450116431
EfM3.026630	23.7809953261	16.515003881
EfM3.030380	285.371943913	198.180046572
EfM3.035900	71.3429859784	49.5450116431
EfM3.042410	23.7809953261	16.515003881
EfM3.044160	23.7809953261	16.515003881
EfM3.050950	95.1239813045	66.0600155241
EfM3.052420	23.7809953261	16.515003881
EfM3.053650	23.7809953261	16.515003881
EfM3.058390	71.3429859784	49.5450116431
EfM3.061150	71.3429859784	49.5450116431
EfM3.062640	47.5619906522	33.0300077621
EfM3.064120	23.7809953261	16.515003881
EfM3.066020	23.7809953261	16.515003881
EfM3.074780	285.371943913	198.180046572
EfM3.080590	23.7809953261	16.515003881
EfM3.080650	47.5619906522	33.0300077621
EfM3.049290	118.904976631	82.5750194051
EfM3.065240	118.904976631	82.5750194051
EfM3.019860	284.91461708	198.180046572
EfM3.076210	172.412216114	247.725058215
EfM3.046400	189.790635776	132.120031048
EfM3.034440	94.6666544713	66.0600155241
EfM3.040690	94.6666544713	66.0600155241
EfM3.056640	94.6666544713	66.0600155241
EfM3.068910	94.6666544713	66.0600155241
EfM3.032890	161.436372118	231.210054334
EfM3.041400	70.8856591452	49.5450116431
EfM3.078440	212.656977435	148.635034929
EfM3.060240	46.1900101527	66.0600155241
EfM3.051760	117.990322964	82.5750194051
EfM3.058330	117.990322964	82.5750194051
EfM3.025950	80.9468494754	115.605027167
EfM3.008340	94.2093276381	66.0600155241
EfM3.010010	47.104663819	33.0300077621
EfM3.010540	47.104663819	33.0300077621
EfM3.012410	47.104663819	33.0300077621
EfM3.015540	47.104663819	33.0300077621
EfM3.016500	47.104663819	33.0300077621
EfM3.027550	47.104663819	33.0300077621
EfM3.038220	47.104663819	33.0300077621
EfM3.041030	47.104663819	33.0300077621
EfM3.051780	47.104663819	33.0300077621
EfM3.060550	47.104663819	33.0300077621
EfM3.081510	47.104663819	33.0300077621
EfM3.007910	34.7568393228	49.5450116431
EfM3.058290	69.5136786456	99.0900232862
EfM3.017400	164.63765995	115.605027167
EfM3.044150	58.0805078157	82.5750194051
EfM3.054720	58.0805078157	82.5750194051
EfM3.070620	70.428332312	49.5450116431
EfM3.077480	257.932333922	181.665042691
EfM3.008940	93.7520008049	66.0600155241
EfM3.051930	93.7520008049	66.0600155241
EfM3.052620	93.7520008049	66.0600155241
EfM3.041930	117.075669298	82.5750194051
EfM3.036380	397.874344879	280.755065977
EfM3.004770	46.6473369859	66.0600155241
EfM3.004810	23.3236684929	33.0300077621
EfM3.011450	23.3236684929	33.0300077621
EfM3.021070	69.9710054788	99.0900232862
EfM3.037410	23.3236684929	33.0300077621
EfM3.054310	69.9710054788	99.0900232862
EfM3.065540	46.6473369859	66.0600155241
EfM3.000270	210.37034327	148.635034929
EfM3.003990	23.3236684929	16.515003881
EfM3.015190	23.3236684929	16.515003881
EfM3.015800	69.9710054788	49.5450116431
EfM3.016080	46.6473369859	33.0300077621
EfM3.018570	46.6473369859	33.0300077621
EfM3.028540	46.6473369859	33.0300077621
EfM3.029460	46.6473369859	33.0300077621
EfM3.031050	46.6473369859	33.0300077621
EfM3.048540	46.6473369859	33.0300077621
EfM3.061840	46.6473369859	33.0300077621
EfM3.066570	46.6473369859	33.0300077621
EfM3.067070	23.3236684929	16.515003881
EfM3.069300	23.3236684929	16.515003881
EfM3.071460	23.3236684929	16.515003881
EfM3.078660	46.6473369859	33.0300077621
EfM3.082350	46.6473369859	33.0300077621
EfM3.032500	372.721369054	264.240062096
EfM3.032990	93.7520008049	132.120031048
EfM3.040040	162.808352617	115.605027167
EfM3.010740	650.776083636	462.420108669
EfM3.036330	70.428332312	99.0900232862
EfM3.038650	35.214166156	49.5450116431
EfM3.063990	35.214166156	49.5450116431
EfM3.064270	70.428332312	99.0900232862
EfM3.007000	116.161015631	82.5750194051
EfM3.019130	116.161015631	82.5750194051
EfM3.059920	116.161015631	82.5750194051
EfM3.074430	92.8373471385	66.0600155241
EfM3.046110	82.318829975	115.605027167
EfM3.017390	69.5136786456	49.5450116431
EfM3.060640	69.5136786456	49.5450116431
EfM3.009530	94.2093276381	132.120031048
EfM3.066230	47.104663819	66.0600155241
EfM3.020420	254.731046089	181.665042691
EfM3.003380	46.1900101527	33.0300077621
EfM3.019960	92.3800203053	66.0600155241
EfM3.029980	46.1900101527	33.0300077621
EfM3.032210	46.1900101527	33.0300077621
EfM3.037520	46.1900101527	33.0300077621
EfM3.039120	46.1900101527	33.0300077621
EfM3.041700	46.1900101527	33.0300077621
EfM3.051130	46.1900101527	33.0300077621
EfM3.053390	46.1900101527	33.0300077621
EfM3.066340	46.1900101527	33.0300077621
EfM3.066620	46.1900101527	33.0300077621
EfM3.069280	184.760040611	132.120031048
EfM3.045380	207.62638227	148.635034929
EfM3.064720	161.436372118	115.605027167
EfM3.020850	115.246361965	82.5750194051
EfM3.004000	69.0563518124	49.5450116431
EfM3.037360	69.0563518124	49.5450116431
EfM3.063480	69.0563518124	49.5450116431
EfM3.068580	69.0563518124	49.5450116431
EfM3.077080	69.0563518124	49.5450116431
EfM3.002510	160.979045285	115.605027167
EfM3.005660	91.9226934721	66.0600155241
EfM3.046030	91.9226934721	66.0600155241
EfM3.054180	83.2334836414	115.605027167
EfM3.042790	59.4524883153	82.5750194051
EfM3.006390	11.8904976631	16.515003881
EfM3.009000	11.8904976631	16.515003881
EfM3.011350	11.8904976631	16.515003881
EfM3.013900	11.8904976631	16.515003881
EfM3.014210	11.8904976631	16.515003881
EfM3.016160	23.7809953261	33.0300077621
EfM3.018340	11.8904976631	16.515003881
EfM3.028610	11.8904976631	16.515003881
EfM3.029060	11.8904976631	16.515003881
EfM3.039060	11.8904976631	16.515003881
EfM3.041080	11.8904976631	16.515003881
EfM3.046680	35.6714929892	49.5450116431
EfM3.049550	35.6714929892	49.5450116431
EfM3.054570	11.8904976631	16.515003881
EfM3.055540	71.3429859784	99.0900232862
EfM3.060340	11.8904976631	16.515003881
EfM3.061380	11.8904976631	16.515003881
EfM3.061550	11.8904976631	16.515003881
EfM3.066200	11.8904976631	16.515003881
EfM3.067830	11.8904976631	16.515003881
EfM3.068160	11.8904976631	16.515003881
EfM3.069620	11.8904976631	16.515003881
EfM3.075630	23.7809953261	33.0300077621
EfM3.075820	11.8904976631	16.515003881
EfM3.077540	11.8904976631	16.515003881
EfM3.019720	1443.32348556	1040.4452445
EfM3.010170	68.5990249792	49.5450116431
EfM3.039330	137.198049958	99.0900232862
EfM3.040790	137.198049958	99.0900232862
EfM3.048890	68.5990249792	49.5450116431
EfM3.082330	68.5990249792	49.5450116431
EfM3.002710	45.7326833195	33.0300077621
EfM3.009920	22.8663416597	16.515003881
EfM3.012090	45.7326833195	33.0300077621
EfM3.013855	22.8663416597	16.515003881
EfM3.014600	22.8663416597	16.515003881
EfM3.023180	22.8663416597	16.515003881
EfM3.023670	22.8663416597	16.515003881
EfM3.037810	22.8663416597	16.515003881
EfM3.046710	22.8663416597	16.515003881
EfM3.050120	45.7326833195	33.0300077621
EfM3.050150	22.8663416597	16.515003881
EfM3.056720	22.8663416597	16.515003881
EfM3.057010	22.8663416597	16.515003881
EfM3.066120	45.7326833195	33.0300077621
EfM3.068800	22.8663416597	16.515003881
EfM3.070090	91.4653666389	66.0600155241
EfM3.072080	45.7326833195	33.0300077621
EfM3.076540	22.8663416597	16.515003881
EfM3.080280	22.8663416597	16.515003881
EfM3.025120	114.331708299	82.5750194051
EfM3.012620	95.5813081377	132.120031048
EfM3.043740	456.412179528	330.300077621
EfM3.023750	250.615104591	181.665042691
EfM3.014290	113.874381465	82.5750194051
EfM3.006550	91.0080398057	66.0600155241
EfM3.011140	91.0080398057	66.0600155241
EfM3.022320	91.0080398057	66.0600155241
EfM3.004160	48.0193174854	66.0600155241
EfM3.075860	48.0193174854	66.0600155241
EfM3.004390	68.141698146	49.5450116431
EfM3.015490	68.141698146	49.5450116431
EfM3.059130	136.283396292	99.0900232862
EfM3.026780	84.1481373078	115.605027167
EfM3.040460	113.417054632	82.5750194051
EfM3.023170	36.1288198224	49.5450116431
EfM3.058700	36.1288198224	49.5450116431
EfM3.045950	45.2753564863	33.0300077621
EfM3.047300	45.2753564863	33.0300077621
EfM3.054460	45.2753564863	33.0300077621
EfM3.055600	45.2753564863	33.0300077621
EfM3.076220	45.2753564863	33.0300077621
EfM3.079240	45.2753564863	33.0300077621
EfM3.074900	112.959727799	82.5750194051
EfM3.012850	60.3671419817	82.5750194051
EfM3.068010	120.734283963	165.15003881
EfM3.067250	84.605464141	115.605027167
EfM3.010430	270.737485251	198.180046572
EfM3.016230	67.6843713128	49.5450116431
EfM3.016350	67.6843713128	49.5450116431
EfM3.031030	67.6843713128	49.5450116431
EfM3.073960	67.6843713128	49.5450116431
EfM3.042430	90.0933861393	66.0600155241
EfM3.053590	90.0933861393	66.0600155241
EfM3.070990	180.186772279	132.120031048
EfM3.003770	24.2383221593	33.0300077621
EfM3.013100	24.2383221593	33.0300077621
EfM3.028755	24.2383221593	33.0300077621
EfM3.033280	48.4766443186	66.0600155241
EfM3.037660	24.2383221593	33.0300077621
EfM3.053550	24.2383221593	33.0300077621
EfM3.080140	24.2383221593	33.0300077621
EfM3.061760	359.916217724	264.240062096
EfM3.043620	157.777757452	214.695050453
EfM3.004760	44.8180296531	33.0300077621
EfM3.005150	22.4090148265	16.515003881
EfM3.007160	22.4090148265	16.515003881
EfM3.010940	22.4090148265	16.515003881
EfM3.022150	22.4090148265	16.515003881
EfM3.022880	22.4090148265	16.515003881
EfM3.023500	22.4090148265	16.515003881
EfM3.025660	44.8180296531	33.0300077621
EfM3.026520	22.4090148265	16.515003881
EfM3.027520	22.4090148265	16.515003881
EfM3.028870	44.8180296531	33.0300077621
EfM3.034910	22.4090148265	16.515003881
EfM3.035200	44.8180296531	33.0300077621
EfM3.036530	22.4090148265	16.515003881
EfM3.038520	22.4090148265	16.515003881
EfM3.043510	44.8180296531	33.0300077621
EfM3.052390	44.8180296531	33.0300077621
EfM3.055940	22.4090148265	16.515003881
EfM3.058030	44.8180296531	33.0300077621
EfM3.062560	22.4090148265	16.515003881
EfM3.065850	44.8180296531	33.0300077621
EfM3.070650	22.4090148265	16.515003881
EfM3.072990	44.8180296531	33.0300077621
EfM3.074200	22.4090148265	16.515003881
EfM3.074980	22.4090148265	16.515003881
EfM3.077880	22.4090148265	16.515003881
EfM3.080820	22.4090148265	16.515003881
EfM3.081780	22.4090148265	16.515003881
EfM3.082510	22.4090148265	16.515003881
EfM3.036550	67.2270444796	49.5450116431
EfM3.079650	134.454088959	99.0900232862
EfM3.032380	112.045074133	82.5750194051
EfM3.074060	112.045074133	82.5750194051
EfM3.071280	1433.71962207	1056.96024839
EfM3.024910	36.5861466556	49.5450116431
EfM3.035650	36.5861466556	49.5450116431
EfM3.069410	36.5861466556	49.5450116431
EfM3.073070	36.5861466556	49.5450116431
EfM3.002910	146.801913455	198.180046572
EfM3.005820	48.9339711518	66.0600155241
EfM3.022080	48.9339711518	66.0600155241
EfM3.010340	178.357464946	132.120031048
EfM3.064940	155.948450119	115.605027167
EfM3.057930	110.2157668	148.635034929
EfM3.031160	979.13674987	726.660170765
EfM3.065840	177.900138113	132.120031048
EfM3.063140	73.6296201443	99.0900232862
EfM3.046020	133.08210846	99.0900232862
EfM3.033070	44.3607028199	33.0300077621
EfM3.023320	199.394499273	148.635034929
EfM3.043520	110.673093633	82.5750194051
EfM3.046310	243.29787526	181.665042691
EfM3.010310	66.3123908132	49.5450116431
EfM3.001130	24.6956489925	33.0300077621
EfM3.001280	24.6956489925	33.0300077621
EfM3.001610	61.7391224813	82.5750194051
EfM3.003020	12.3478244963	16.515003881
EfM3.006270	24.6956489925	33.0300077621
EfM3.009550	49.391297985	66.0600155241
EfM3.010910	123.478244963	165.15003881
EfM3.015460	24.6956489925	33.0300077621
EfM3.016060	12.3478244963	16.515003881
EfM3.016440	12.3478244963	16.515003881
EfM3.028410	12.3478244963	16.515003881
EfM3.035300	12.3478244963	16.515003881
EfM3.040350	24.6956489925	33.0300077621
EfM3.045360	61.7391224813	82.5750194051
EfM3.046410	12.3478244963	16.515003881
EfM3.046500	24.6956489925	33.0300077621
EfM3.054150	24.6956489925	33.0300077621
EfM3.057430	135.826069459	181.665042691
EfM3.059340	24.6956489925	33.0300077621
EfM3.060960	24.6956489925	33.0300077621
EfM3.061610	24.6956489925	33.0300077621
EfM3.061780	12.3478244963	16.515003881
EfM3.062820	12.3478244963	16.515003881
EfM3.064470	12.3478244963	16.515003881
EfM3.070050	24.6956489925	33.0300077621
EfM3.070390	24.6956489925	33.0300077621
EfM3.074850	49.391297985	66.0600155241
EfM3.077610	12.3478244963	16.515003881
EfM3.078720	24.6956489925	33.0300077621
EfM3.011130	37.0434734888	49.5450116431
EfM3.022310	37.0434734888	49.5450116431
EfM3.029610	37.0434734888	49.5450116431
EfM3.051890	74.0869469775	99.0900232862
EfM3.082660	37.0434734888	49.5450116431
EfM3.041250	88.2640788066	66.0600155241
EfM3.022460	198.479845606	148.635034929
EfM3.071950	272.566792584	363.330085383
EfM3.043090	682.331635126	511.965120312
EfM3.001010	87.8067519734	66.0600155241
EfM3.003440	21.9516879933	16.515003881
EfM3.008060	21.9516879933	16.515003881
EfM3.011470	21.9516879933	16.515003881
EfM3.012320	65.85506398	49.5450116431
EfM3.016590	21.9516879933	16.515003881
EfM3.017970	21.9516879933	16.515003881
EfM3.018760	43.9033759867	33.0300077621
EfM3.019350	21.9516879933	16.515003881
EfM3.020730	65.85506398	49.5450116431
EfM3.022720	21.9516879933	16.515003881
EfM3.026200	21.9516879933	16.515003881
EfM3.026830	43.9033759867	33.0300077621
